hi
2013-02-09 00:26:24,733 INFO:	request for non-existant page: favicon.ico
2013-02-09 00:26:43,042 INFO:	New processed
2013-02-09 00:26:43,083 INFO:	css requested
2013-02-09 00:26:43,124 INFO:	css requested
2013-02-09 00:26:43,135 INFO:	request for non-existant page: quinten/images/back.png
2013-02-09 00:26:43,249 INFO:	request for non-existant page: favicon.ico
2013-02-09 00:26:53,289 INFO:	css requested
2013-02-09 00:26:53,399 INFO:	request for non-existant page: favicon.ico
2013-02-09 00:26:59,094 INFO:	css requested
2013-02-09 00:26:59,117 INFO:	css requested
2013-02-09 00:26:59,128 INFO:	request for non-existant page: quinten/images/back.png
2013-02-09 00:26:59,195 INFO:	request for non-existant page: favicon.ico
